ID,Severity,Time,City,Traffic_Signal,Humidity(%),Crossing,Sunrise_Sunset
A-5686378,2,2021-06-25 14:10:00,Gulf Breeze,False,71.0,False,Day
A-2599795,2,2018-09-21 11:45:08,Tulsa,False,93.0,False,Day
A-3755675,2,2022-12-09 22:06:31,Miami,False,71.0,False,Night
A-5258096,2,2022-10-07 07:09:14,Northport,False,93.0,False,Day
A-1044813,2,2021-05-14 17:17:57,Charlotte,True,28.0,True,Day
A-2776622,2,2018-06-22 14:26:12,Charlotte,True,44.0,False,Day
A-3715846,2,2023-01-06 17:30:00,Plantsville,False,86.0,False,Night
A-355909,2,2017-03-03 16:06:16,Miami,False,62.0,False,Day
A-2847243,3,2018-05-25 05:29:03,Miami,False,87.0,False,Night
A-1233850,2,2020-12-11 09:48:07,Daly City,False,62.0,False,Day
A-565910,1,2022-07-15 07:17:32,Travelers Rest,True,84.0,False,Day
A-2751388,3,2018-06-08 22:01:26,San Jose,False,68.0,False,Night
A-3148059,3,2017-12-22 14:30:28,Tracy,False,42.0,False,Day
A-2583553,2,2018-09-14 11:18:44,Flint,False,84.0,False,Day
A-3498261,2,2016-06-17 14:47:49,Lombard,True,32.0,False,Day
A-1332593,3,2020-10-09 10:56:21,Bloomsburg,False,58.0,False,Day
A-1470689,2,2020-05-15 17:04:04,Tampa,False,58.0,False,Day
A-4564155,2,2022-12-30 12:59:00,Weyers Cave,False,39.0,False,Day
A-4344949,2,2022-02-04 15:45:00,Phoenix,False,9.0,False,Day
A-4919046,2,2022-05-13 15:55:21,Lexington,False,78.0,True,Day
A-2922545,2,2018-03-02 08:36:23,Johnson City,True,55.0,False,Day
A-7392172,2,2019-09-20 05:35:00,Gardena,True,78.0,False,Night
A-5819112,2,2021-11-05 19:27:30,Washington,False,48.0,False,Night
A-1990489,2,2019-07-26 00:07:12,San Leandro,False,83.0,False,Night
A-3400703,2,2017-08-25 10:54:57,Rochester,False,54.0,False,Day
A-5057456,2,2021-12-31 01:28:28,Carteret,False,83.0,False,Night
A-7062198,2,2020-06-26 04:01:00,Salinas,False,83.0,False,Night
A-3346198,2,2017-07-28 10:14:15,Charlotte,False,79.0,False,Day
A-5177317,2,2022-04-15 21:15:00,Cambria,False,86.0,False,Night
A-2514190,3,2018-10-12 14:25:43,Kennesaw,False,38.0,False,Day
A-5862640,2,2021-11-12 18:40:55,Sicklerville,False,71.0,False,Night
A-1599306,2,2020-01-17 05:41:08,Spokane,False,84.0,False,Night
A-3930619,2,2022-12-09 14:33:00,Venice,False,66.0,False,Day
A-2913594,2,2018-04-27 10:32:27,Loris,False,75.0,False,Day
A-5350285,2,2022-12-30 12:04:30,Ardmore,False,,True,Day
A-5011383,2,2022-12-23 18:55:22,Raleigh,True,34.0,True,Night
A-30873,3,2016-09-09 17:26:21,Walnut Creek,False,36.0,False,Day
A-2897579,2,2018-04-20 08:38:38,Bronx,False,51.0,True,Day
A-2737123,2,2018-06-01 10:48:14,Tulsa,False,61.0,False,Day
A-4932428,2,2022-12-23 20:44:23,Bluffton,False,75.0,False,Night
A-5952685,2,2021-06-04 14:35:36,Buffalo,False,62.0,False,Day
A-6777044,2,2020-11-20 23:41:00,Lewisburg,False,86.0,False,Night
A-3481736,2,2016-10-07 06:09:53,Bartlett,True,87.0,True,Night
A-5552193,2,2021-09-17 07:37:00,Baton Rouge,False,100.0,False,Day
A-3819687,2,2022-02-25 16:03:00,Gwynn Oak,False,,False,Day
A-1478933,3,2020-05-22 12:36:23,Mobile,False,72.0,False,Day
A-7654100,2,2017-12-29 09:53:05,Detroit,False,80.0,False,Day
A-3886921,2,2022-12-09 20:30:29,Dallas,False,97.0,False,Night
A-464290,3,2017-06-30 21:28:16,Murrieta,False,73.0,False,Night
A-4182018,2,2022-08-26 13:06:00,Long Beach,True,56.0,True,Day
A-7047238,3,2020-05-22 15:55:26,Santa Fe Springs,False,50.0,False,Day
A-4194464,2,2022-07-15 06:36:00,Riverside,False,73.0,False,Day
A-1366784,2,2020-10-30 20:00:09,San Jose,False,68.0,False,Night
A-4068823,2,2022-02-25 17:07:00,San Diego,False,41.0,False,Day
A-3282252,2,2017-09-01 11:13:04,Los Angeles,False,30.0,False,Day
A-1621891,2,2020-01-31 10:23:14,Raleigh,False,68.0,True,Day
A-7182449,2,2020-04-17 15:46:27,Glen Allen,True,28.0,False,Day
A-2923416,3,2018-03-02 17:33:45,Mobile,False,32.0,False,Day
A-1910075,3,2019-09-13 18:25:04,Bridgeport,False,47.0,False,Day
A-1017578,4,2021-06-04 07:50:59,Cordele,False,63.0,False,Day
A-5275711,2,2023-01-20 23:41:10,Houston,False,68.0,False,Night
A-6691608,2,2020-09-11 12:46:30,Riverview,False,63.0,True,Day
A-1155102,2,2021-02-12 08:40:58,Venice,False,96.0,False,Day
A-2651915,2,2018-08-17 17:11:34,Pittsburgh,False,81.0,False,Day
A-5505839,2,2021-04-09 05:34:00,Miami,True,84.0,False,Night
A-5601843,2,2021-04-09 16:07:00,Calabash,False,70.0,False,Day
A-1660702,3,2020-02-21 17:12:59,Annapolis,False,33.0,False,Day
A-3953298,2,2022-11-11 08:19:49,Cleveland,False,90.0,False,Day
A-3784623,2,2022-04-01 10:53:05,Charlotte,False,42.0,False,Day
A-7061424,4,2020-06-26 18:47:38,Colorado Springs,False,95.0,False,Day
A-7417690,2,2019-09-13 08:34:01,Milton Freewater,False,47.0,False,Day
A-4175675,2,2022-04-08 12:33:39,Chattanooga,False,43.0,False,Day
A-6746127,2,2020-12-18 18:17:00,New Port Richey,False,48.0,False,Night
A-7278866,2,2020-02-28 17:21:00,Oakland,False,75.0,False,Day
A-5019411,2,2022-05-20 17:11:01,Orlando,False,79.0,True,Day
A-1910060,2,2019-09-13 16:38:20,Elmhurst,False,44.0,False,Day
A-2883536,2,2018-04-13 18:47:02,Richmond,False,32.0,False,Day
A-5225030,2,2022-07-29 17:19:30,Minneapolis,False,40.0,False,Day
A-330192,2,2017-02-03 07:43:21,Lancaster,True,60.0,False,Day
A-2667971,3,2018-08-24 16:26:18,National City,False,64.0,False,Day
A-544441,2,2022-08-05 17:24:05,Yreka,False,21.0,False,Day
A-623886,1,2022-05-13 07:49:28,Cheshire,False,83.0,False,Day
A-3386676,3,2017-08-18 15:46:59,Lakeville,False,78.0,False,Day
A-4635301,2,2022-08-05 12:45:30,Salida,False,50.0,False,Day
A-989382,2,2021-06-25 09:56:48,Detroit,False,94.0,False,Day
A-7507991,4,2018-11-23 01:12:49,Sacramento,False,94.0,False,Night
A-5791364,2,2021-10-08 16:24:33,Oak Brook,False,66.0,False,Day
A-2151796,2,2019-04-05 08:21:56,Los Angeles,True,67.0,True,Day
A-1432235,3,2020-08-21 19:47:27,Brooklyn,False,52.0,False,Night
A-2177811,2,2019-04-19 18:16:14,Oklahoma City,True,34.0,True,Day
A-3641001,2,2017-07-21 11:45:44,Saint Paul,False,84.0,False,Day
A-2122219,2,2019-05-24 05:31:20,Oklahoma City,False,91.0,False,Night
A-2529572,3,2018-10-19 15:57:14,Dayton,True,47.0,False,Day
A-4318568,2,2022-01-28 10:25:02,Hazlet,False,64.0,False,Day
A-2514315,3,2018-10-12 19:31:43,Jacksonville,False,42.0,False,Night
A-3856777,2,2022-07-29 19:44:30,Redondo Beach,False,76.0,False,Day
A-52302,2,2016-07-29 10:15:43,Burbank,False,41.0,False,Day
A-5111192,2,2022-02-25 19:11:00,Lemon Cove,False,54.0,False,Night
A-7438707,2,2019-02-01 15:10:41,Salem,False,86.0,False,Day
A-3356511,2,2017-08-04 10:41:08,Lancaster,True,79.0,True,Day
A-960934,2,2021-07-23 06:45:01,Spring,True,90.0,False,Day
A-7253541,3,2020-02-07 17:10:56,Zion,False,46.0,False,Day
A-5469855,2,2021-11-19 14:12:38,North Fort Myers,False,53.0,True,Day
A-1324493,3,2020-10-02 20:23:43,Hayward,False,61.0,False,Night
A-4174966,2,2022-05-20 17:17:30,Tucson,False,11.0,False,Day
A-6532567,2,2021-01-22 19:37:30,Upland,False,74.0,False,Night
A-474587,3,2017-06-30 15:30:03,Detroit,False,58.0,False,Day
A-1586014,2,2020-01-10 19:35:04,Mobile,False,96.0,False,Night
A-3499953,2,2016-06-24 17:17:30,Jackson,False,74.0,False,Day
A-5935367,2,2021-12-24 12:15:00,Siler City,False,38.0,False,Day
A-7424749,2,2019-03-08 09:29:00,West Valley City,True,100.0,True,Day
A-3294392,2,2017-09-08 16:14:27,Wilmington,False,51.0,False,Day
A-821470,3,2021-11-12 04:14:07,Portland,False,86.0,False,Night
A-3524481,2,2016-12-02 07:36:51,Riverside,False,23.0,False,Day
A-5636743,2,2021-08-06 12:31:02,Tucson,False,39.0,True,Day
A-1621638,2,2020-01-31 04:29:51,Indianapolis,False,78.0,False,Night
A-6780072,2,2020-11-20 01:32:30,Springfield,False,61.0,False,Night
A-7714946,2,2019-04-26 09:26:42,Cary,False,90.0,False,Day
A-4544152,2,2022-10-07 16:25:15,Indianapolis,False,36.0,False,Day
A-3665199,4,2023-03-24 18:41:00,Fall City,False,63.0,False,Day
A-1208003,3,2021-01-01 06:46:57,Chicago,False,75.0,True,Night
A-936889,2,2021-08-13 14:47:18,La Verne,False,27.0,False,Day
A-6717871,2,2020-12-04 04:52:30,Indianapolis,False,79.0,False,Night
A-5308443,2,2022-04-15 06:12:00,Garland,False,68.0,False,Night
A-119611,2,2016-12-23 06:48:59,Altoona,False,75.0,False,Night
A-3925258,2,2022-06-17 16:01:35,Quinton,False,43.0,False,Day
A-2848025,2,2018-05-25 08:46:59,Austin,True,79.0,True,Day
A-5777465,2,2021-12-10 18:18:14,Los Angeles,False,60.0,False,Night
A-2802814,2,2018-05-04 17:42:12,Severna Park,False,60.0,False,Day
A-1414839,2,2020-08-07 07:40:09,Brick,False,,False,Day
A-7552693,2,2018-08-24 16:27:24,Rio Vista,False,44.0,False,Day
A-4864162,2,2022-09-16 15:29:42,Springfield,False,40.0,False,Day
A-79289,3,2016-09-23 22:39:39,Los Angeles,False,70.0,False,Night
A-4542791,2,2022-04-29 15:21:00,Hacienda Heights,False,46.0,False,Day
A-4005214,2,2022-01-14 13:16:30,Charlotte,False,39.0,False,Day
A-5634909,2,2021-11-12 14:12:56,Orlando,False,74.0,False,Day
A-2569866,2,2018-09-07 16:59:04,Piedmont,True,41.0,False,Day
A-5705177,2,2021-06-04 13:58:22,Raleigh,False,71.0,False,Day
A-4544348,2,2022-10-14 16:56:42,Dallas,False,19.0,False,Day
A-551660,3,2022-07-29 07:24:20,Memphis,False,93.0,False,Day
A-3459317,2,2017-01-13 17:44:09,Smithfield,False,42.0,False,Night
A-6722980,4,2020-11-13 23:17:00,Bakersfield,False,48.0,False,Night
A-6908134,2,2020-09-25 06:30:00,Silver Plume,False,59.0,False,Night
A-5101395,2,2022-02-25 17:24:00,Pittsburgh,False,75.0,False,Day
A-5302463,2,2022-12-30 16:14:00,Winter Park,True,58.0,True,Day
A-4933711,4,2023-01-13 12:46:00,Moscow,False,76.0,False,Day
A-3867093,2,2022-12-09 13:20:00,Miami,False,71.0,False,Day
A-3400662,2,2017-08-25 17:27:59,Rhinebeck,False,43.0,False,Day
A-2980142,3,2018-03-30 11:06:37,Santa Ana,False,61.0,False,Day
A-4371019,2,2022-09-16 10:57:56,Linthicum Heights,True,51.0,False,Day
A-3948741,2,2022-05-27 13:55:30,Hacienda Heights,False,46.0,False,Day
A-3909780,2,2023-01-27 05:45:00,Valley Stream,False,76.0,False,Night
A-6454974,2,2021-02-19 22:00:32,Houston,False,62.0,False,Night
A-2513585,2,2018-10-12 07:02:45,Lexington,True,86.0,False,Night
A-2189490,2,2019-04-26 12:04:50,Perkasie,False,100.0,False,Day
A-1978288,3,2019-07-19 21:30:25,Los Angeles,False,76.0,False,Night
A-3029371,2,2018-02-23 13:51:16,Penfield,False,76.0,True,Day
A-6347856,2,2021-01-15 21:50:06,Sandy,False,61.0,False,Night
A-4993858,2,2022-05-20 16:32:43,Pasadena,False,,False,Day
A-1406607,2,2020-07-31 10:17:55,Charlotte,True,72.0,True,Day
A-4566868,2,2022-04-08 15:56:04,Diamond Bar,False,9.0,False,Day
A-1763400,3,2019-10-18 22:59:45,Kansas City,False,57.0,False,Night
A-3883377,2,2023-01-13 17:44:30,Tacoma,False,100.0,False,Night
A-4851711,2,2022-10-14 16:51:12,Orlando,True,48.0,False,Day
A-6402317,2,2021-02-12 22:48:35,Harpers Ferry,False,75.0,False,Night
A-2301426,3,2019-02-22 07:59:37,Miami,False,84.0,False,Day
A-2736580,2,2018-06-01 18:12:23,Atlanta,False,100.0,True,Day
A-7216404,4,2020-01-10 18:19:47,Frederick,False,87.0,False,Night
A-2816769,2,2018-05-11 17:22:42,Bridgewater,False,23.0,False,Day
A-161305,3,2016-12-16 17:48:15,Council Bluffs,False,81.0,False,Night
A-402567,2,2017-04-07 09:10:51,Ladera Ranch,True,70.0,True,Day
A-5916153,4,2021-04-30 10:47:00,Granada Hills,False,9.0,False,Day
A-158536,3,2016-07-01 06:27:48,Decatur,False,85.0,False,Night
A-1096868,2,2021-04-02 14:37:30,Greenville,False,24.0,False,Day
A-1248705,3,2020-11-27 13:35:28,Lewisburg,False,69.0,False,Day
A-428039,3,2017-05-05 07:26:58,Curtis Bay,False,90.0,False,Day
A-424680,2,2017-04-07 08:45:01,Phoenixville,False,,False,Day
A-158537,3,2016-07-01 06:38:25,Decatur,False,82.0,False,Day
A-3766396,2,2022-01-28 09:41:00,Los Angeles,False,18.0,False,Day
A-6743975,2,2020-09-11 00:11:00,Houston,False,87.0,False,Night
A-4328692,4,2022-09-16 15:23:03,Frederick,False,47.0,False,Day
A-4924220,2,2022-01-28 15:50:00,Churchville,False,80.0,False,Day
A-1793607,2,2019-11-01 07:58:38,Denver,True,66.0,True,Day
A-6135414,2,2021-06-04 15:38:30,North Miami,False,57.0,False,Day
A-615722,3,2022-05-20 13:03:28,Cookeville,False,51.0,False,Day
A-6113303,2,2021-11-05 17:43:00,Anaheim,False,87.0,False,Day
A-6636917,2,2020-10-23 04:26:09,Ephrata,False,90.0,False,Night
A-7579399,2,2018-05-04 08:43:10,Phoenix,False,24.0,False,Day
A-5206786,2,2022-02-04 14:14:00,Sunny Isles Beach,False,58.0,True,Day
A-451255,3,2017-05-12 16:54:15,Austin,False,27.0,False,Day
A-6472008,2,2021-02-19 10:35:00,Ingleside,False,57.0,False,Day
A-7060878,2,2020-06-26 15:55:00,Minneapolis,True,53.0,False,Day
A-6094582,2,2021-11-26 15:09:38,Raleigh,False,28.0,False,Day
A-1122135,2,2021-03-12 17:29:35,Tempe,False,55.0,False,Day
A-1423787,2,2020-08-14 22:16:27,Woodruff,False,83.0,False,Night
A-5358910,2,2022-03-11 14:49:53,Miami,False,63.0,False,Day
A-5158515,2,2022-11-18 18:49:50,Cincinnati,False,69.0,False,Night
A-5524601,2,2021-06-25 16:10:22,Minneapolis,False,33.0,False,Day
A-6381055,2,2021-02-19 13:18:00,Longwood,False,87.0,False,Day
A-2429677,2,2018-11-02 07:35:28,Maricopa,True,61.0,True,Day
A-4383818,2,2022-09-23 15:24:00,La Jolla,False,42.0,False,Day
A-7271351,2,2020-02-21 14:12:02,LA Place,False,40.0,False,Day
A-1839404,3,2019-11-22 06:11:32,Holt,False,96.0,False,Night
A-7428503,3,2019-03-15 17:00:05,Cerritos,False,13.0,False,Day
A-2411252,3,2018-12-21 16:36:25,Montgomery,False,80.0,False,Day
A-4704581,2,2022-06-10 14:00:00,Colton,False,47.0,False,Day
A-590857,3,2022-06-17 06:14:41,Quantico,False,79.0,False,Day
A-7591047,2,2018-04-06 14:57:01,Vacaville,False,100.0,False,Day
A-1343934,3,2020-10-16 11:56:54,Maywood,False,41.0,False,Day
A-4998300,2,2022-02-04 06:38:00,Adelanto,False,46.0,False,Night
A-773743,2,2021-12-17 19:01:55,Riverside,False,18.0,False,Night
A-5341595,2,2022-12-30 19:31:00,Woodside,False,82.0,False,Night
A-5822864,2,2021-12-24 18:15:00,San Diego,False,89.0,True,Night
A-2964687,2,2018-03-23 08:25:36,Indianapolis,False,48.0,False,Day
A-6778079,2,2020-12-11 03:22:09,Minneapolis,False,79.0,False,Night
A-1700406,3,2019-12-06 03:23:03,San Bernardino,False,78.0,False,Night
A-7642114,4,2017-12-01 07:37:08,New Sharon,False,76.0,False,Day
A-1008175,2,2021-06-11 18:41:27,Myrtle Beach,False,81.0,False,Day
A-4373774,2,2022-11-18 02:48:00,Lancaster,False,66.0,False,Night
A-4399074,2,2022-04-15 17:36:43,Troy,False,66.0,False,Day
A-2331114,3,2019-01-11 07:32:05,Maitland,False,77.0,False,Day
A-3358645,3,2017-08-04 17:29:40,Hayward,False,48.0,False,Day
A-7281775,4,2020-01-03 20:05:02,Albany,False,69.0,False,Night
A-2142010,2,2019-05-03 18:26:14,Huron,False,13.0,False,Day
A-3777668,4,2022-03-11 22:08:00,Jacksonville,False,96.0,True,Night
A-1673531,3,2020-02-28 09:41:02,Nashville,False,79.0,False,Day
A-3754874,2,2022-02-25 20:18:30,Heth,False,,False,Night
A-31502,3,2016-03-25 17:04:58,Walnut Creek,False,35.0,False,Day
A-6929866,2,2020-11-06 00:49:00,San Mateo,False,72.0,False,Night
A-298549,2,2016-09-02 12:36:38,Dallas,False,58.0,False,Day
A-5563613,2,2021-06-11 17:02:00,Stuart,False,46.0,False,Day
A-3229833,2,2017-10-06 10:42:47,Lake Havasu City,False,10.0,False,Day
A-7366663,2,2019-11-01 22:30:00,San Diego,False,67.0,False,Night
A-6656136,2,2020-11-20 22:14:13,Anderson,False,90.0,False,Night
A-1343636,3,2020-10-16 08:34:50,Fairmont,False,,False,Day
A-1054013,2,2021-05-07 16:33:09,Charlotte,False,28.0,False,Day
A-2870087,2,2018-04-06 10:18:42,Houston,True,89.0,True,Day
A-4173449,2,2022-01-28 06:29:07,York,False,72.0,False,Night
A-4886935,2,2023-01-20 14:48:08,North Bay Village,True,47.0,True,Day
A-4466144,2,2022-09-16 18:43:00,Nipomo,False,83.0,False,Day
A-4818333,2,2022-09-30 18:51:00,Flagstaff,False,33.0,False,Night
A-5639293,2,2021-07-02 22:47:00,Flagstaff,False,44.0,False,Night
A-7328441,2,2019-10-04 08:19:00,Madera,False,68.0,False,Day
A-973742,3,2021-07-09 16:25:05,Mesquite,False,66.0,False,Day
A-6649916,2,2021-01-01 03:17:00,East Tehama,False,,False,Night
A-3244452,2,2017-10-13 06:00:35,Nashville,True,96.0,True,Night
A-4449348,2,2022-05-27 22:14:00,Crawfordville,False,61.0,False,Night
A-2776366,3,2018-06-22 16:51:43,Pittsburgh,False,81.0,False,Day
A-1864936,2,2019-10-04 09:27:02,Houston,False,65.0,True,Day
A-1027312,2,2021-05-28 06:09:13,Jurupa Valley,True,89.0,False,Day
A-5601141,2,2021-10-29 15:42:14,Garner,False,59.0,False,Day
A-3166235,2,2017-11-03 15:58:34,Minneapolis,False,92.0,False,Day
A-3715474,2,2022-02-04 10:45:19,Princeton,False,72.0,False,Day
A-4085346,2,2022-12-23 07:29:23,Beachwood,True,92.0,False,Night
A-5014415,2,2022-03-11 07:31:50,Kansas City,False,78.0,False,Day
A-6174612,2,2021-10-22 12:30:23,Clifton Park,False,63.0,False,Day
A-3003228,2,2018-02-09 17:13:42,Bakersfield,False,31.0,False,Day
A-6790297,2,2020-10-16 12:58:00,Miami,False,72.0,False,Day
A-1138449,2,2021-02-26 09:03:40,San Jose,True,71.0,True,Day
A-6504970,2,2021-01-15 04:49:44,Slayton,False,94.0,False,Night
A-3971185,2,2022-01-28 16:42:26,Fairmont,False,88.0,False,Day
A-5986206,4,2021-11-12 08:18:00,Troutville,False,63.0,False,Day
A-7761295,2,2019-07-19 10:56:33,San Jose,True,55.0,False,Day
A-3147359,3,2017-12-22 19:31:58,Oklahoma City,False,93.0,False,Night
A-2715228,2,2018-07-20 15:21:07,Lafayette,True,47.0,False,Day
A-151909,3,2016-11-18 18:44:06,Atlanta,False,40.0,False,Night
A-3678500,2,2023-03-31 20:16:30,Howard Beach,False,86.0,False,Night
A-7465442,2,2019-01-18 19:27:01,Tampa,False,63.0,False,Night
A-3432458,2,2016-11-11 06:33:55,Hastings,False,68.0,False,Night
A-1079348,2,2021-04-16 10:28:33,Rocky Hill,False,83.0,False,Day
A-6556888,2,2021-01-08 13:15:00,Sarasota,True,68.0,True,Day
A-869386,2,2021-10-08 16:52:08,Buffalo,False,66.0,False,Day
A-4887360,2,2022-06-10 13:18:51,North Miami,False,65.0,False,Day
A-2924365,2,2018-03-02 17:12:03,Los Angeles,False,93.0,False,Day
A-2736254,2,2018-06-01 18:00:12,Raleigh,False,57.0,False,Day
A-82224,1,2016-10-07 09:24:03,Corona,False,21.0,False,Day
A-3677879,2,2023-03-24 17:36:00,Glendale,False,32.0,False,Day
A-3427791,2,2016-12-30 15:08:14,Houston,False,45.0,False,Day
A-7046020,1,2020-05-22 06:09:31,Antioch,True,87.0,False,Day
A-2398594,2,2018-12-14 13:40:10,Madison,True,90.0,False,Day
A-5331370,2,2022-04-29 16:08:31,Warrenton,False,8.0,False,Day
A-6879226,2,2020-11-06 13:42:00,Miami,False,77.0,True,Day
A-5430046,2,2022-04-01 17:14:42,Los Angeles,False,63.0,False,Day
A-3618167,2,2017-05-26 15:21:00,Bensalem,False,48.0,False,Day
A-3790467,2,2022-07-15 19:09:00,Fillmore,False,53.0,False,Day
A-6385489,2,2021-02-12 10:55:40,Miami,False,58.0,False,Day
A-2141276,3,2019-05-03 20:00:30,Oklahoma City,False,100.0,False,Day
A-6141394,2,2021-10-15 13:23:00,Russellville,False,90.0,False,Day
A-2598796,3,2018-09-21 07:57:53,Spartanburg,False,94.0,False,Day
A-951734,2,2021-07-30 21:16:33,Los Angeles,False,76.0,False,Night
A-3662607,2,2023-03-31 17:17:57,Wixom,False,93.0,False,Day
A-1008848,3,2021-06-11 15:05:24,Renton,False,84.0,False,Day
A-4958622,2,2022-03-18 16:03:10,Dallas,False,33.0,False,Day
A-5331399,2,2022-07-15 12:32:29,Hagerstown,False,45.0,False,Day
A-5931003,2,2021-06-11 11:02:35,Garland,False,74.0,False,Day
A-2750590,2,2018-06-08 20:00:36,Austin,False,41.0,False,Day
A-2302872,3,2019-02-22 19:55:22,Berkeley,False,58.0,False,Night
A-3312598,3,2017-09-15 15:11:21,Long Beach,False,54.0,False,Day
A-3653835,2,2023-03-24 15:48:40,Kirkville,False,44.0,False,Day
A-765607,2,2021-12-24 19:37:13,Piedmont,False,62.0,False,Night
A-140156,2,2016-09-02 10:00:02,Orlando,False,94.0,False,Day
A-6027141,2,2021-05-28 12:40:00,Damascus,False,48.0,False,Day
A-6805213,2,2020-10-02 05:50:00,Costa Mesa,False,58.0,False,Night
A-5722358,2,2021-10-15 09:19:00,Clearlake Oaks,False,64.0,False,Day
A-2361086,2,2019-01-25 08:09:37,Colorado Springs,True,65.0,True,Day
A-3641818,2,2017-07-07 18:04:54,Orlando,False,41.0,True,Day
A-3203825,2,2017-11-24 15:49:25,Manchester,False,46.0,False,Day
A-4096739,2,2023-01-13 07:36:39,Fairfax,False,71.0,False,Day
A-217327,2,2016-06-24 19:03:47,New Canaan,False,46.0,False,Day
A-3191,2,2016-07-15 16:00:35,Elk Grove,False,14.0,False,Day
A-5700301,2,2021-05-28 11:50:07,Orlando,False,55.0,False,Day
A-5913269,2,2021-10-29 19:08:30,San Diego,False,93.0,False,Night
A-2702936,2,2018-07-13 16:27:58,Hamel,True,58.0,False,Day
A-11985,2,2017-01-20 13:10:10,Concord,False,62.0,False,Day
A-1207927,3,2021-01-01 08:27:17,Tuscola,False,96.0,False,Day
A-696092,3,2022-02-25 14:12:08,Phoenix,False,25.0,False,Day
A-7658283,2,2017-11-10 16:15:12,Hollywood,False,63.0,False,Day
A-1267293,2,2020-11-13 16:01:46,Greenville,False,38.0,False,Day
A-7658491,2,2017-11-10 18:48:55,Bellaire,False,52.0,False,Night
A-4943154,2,2022-03-18 16:48:00,New Port Richey,False,38.0,False,Day
A-4936602,2,2023-01-27 14:22:01,Myrtle Beach,False,37.0,False,Day
A-153963,2,2016-09-30 06:33:51,Augusta,True,78.0,False,Night
A-4836239,2,2022-01-14 14:06:37,Miami,False,41.0,False,Day
A-4898389,2,2022-11-11 16:33:00,Norfolk,False,93.0,False,Day
A-4366032,2,2022-11-18 01:50:58,Edgewood,False,71.0,False,Night
A-4445212,2,2023-01-13 16:39:00,Los Angeles,True,43.0,True,Day
A-7574593,2,2018-06-22 13:57:17,Sonoma,False,31.0,False,Day
A-5903241,2,2021-07-02 07:29:30,Ontario,False,68.0,False,Day
A-385447,2,2017-02-17 09:03:31,Houston,True,90.0,False,Day
A-615816,2,2022-05-20 13:14:15,Dania Beach,True,74.0,False,
A-6494667,2,2021-02-19 19:42:32,Houston,False,57.0,False,Night
A-6830523,2,2020-10-30 18:08:00,New Orleans,True,86.0,False,Day
A-6107526,2,2021-12-03 15:58:07,Miami,False,54.0,True,Day
A-1323220,3,2020-10-02 12:31:41,Charlotte,True,36.0,False,Day
A-921298,2,2021-08-27 04:59:12,Los Angeles,False,84.0,False,Night
A-223739,2,2016-10-21 16:44:05,Dayton,False,74.0,False,Day
A-3957208,2,2022-03-11 14:27:00,La Puente,False,9.0,False,Day
A-6633952,2,2020-10-30 22:46:00,Toppenish,False,60.0,False,Night
A-3477393,4,2016-09-23 01:11:11,East Hartford,False,93.0,False,Night
A-4265597,2,2022-11-18 11:54:30,Fort Myers,False,50.0,False,Day
A-2288051,2,2019-02-15 08:05:37,Jacksonville,True,93.0,True,Day
A-5684879,2,2021-07-02 18:22:00,Sebastian,False,65.0,False,Day
A-609225,3,2022-05-27 07:25:34,Northumberland,True,90.0,True,Day
A-4249195,2,2022-05-27 11:46:08,Long Island City,False,71.0,False,Day
